,arrowtooth flounder,Greenland turbot,Pacific halibut,flathead sole,Bering flounder,rex sole,yellowfin sole,longhead dab,starry flounder,Alaska plaice,sturgeon poacher,butterfly sculpin,Pacific cod,walleye pollock,wattled eelpout,shortfin eelpout,Tanner crab,snow crab,red king crab,blue king crab,skates,rock sole,year,julian,depth,bottom.temp,lat,long,station
1.99901E+11,0,0,0,0,1.2575,0,0.3011,0,0,0.7084,0,0.4428,0.4073,0.6022,0,0,0,2.7983,0,0,1.0095,0,1999,188,85,-1.6,61.67298,-175.055,U-27
1.99901E+11,0,0.0359,2.7264,0.1434,17.356,0,2.7612,0,0,0.3765,0,0.0896,56.963,9.1083,0.2689,0,0,5.5044,0,0,8.947,24.9404,1999,188,95,-0.7,61.66834,-175.7929,U-28
1.99901E+11,0,0.1083,0.3181,0,21.4836,0,0.5597,0,0,1.6429,0,0.0181,30.2395,13.0888,0.0686,0,0,8.2324,0,0,12.7854,4.2787,1999,188,93,-1.2,61.95892,-175.8308,V-28
1.99901E+11,0,0.5297,0.2104,0.2167,2.4077,0,0,0,0,0,0,0,6.4044,107.4067,0.662,0.5297,0,7.6006,0,0,12.207,14.0609,1999,189,116,0.2,61.3615,-176.9929,T-30
1.99901E+11,0,2.6363,0.2353,0.7909,2.2409,0,0,0,0,0,0,0,3.2075,150.6638,0.1319,0.7118,0.1228,11.0833,0,0,1.3621,22.3207,1999,189,120,0.2,61.03984,-176.9747,S-30
1.99901E+11,0,1.8881,0,0.1373,0.4463,0,0,0,0,0,0,0,4.1024,137.3026,0.0858,0.7432,0,4.8234,0,0,4.4972,0.6179,1999,189,134,0.4,60.99206,-177.6353,S-31
1.99901E+11,0,5.4031,0,9.5125,0.3044,0,0,0,0,1.3697,0,0,2.5873,298.8425,0.761,2.1307,0.1562,13.7324,0,0,6.088,1.9786,1999,189,143,0.7,60.6833,-177.5227,R-31
1.99901E+11,0,2.94,0,9.065,0,0,0,0,0,0,0,0,0.7,71.9601,0.0263,1.6415,0.0368,1.1218,0,0,5.985,1.82,1999,189,159,0.2,60.66697,-178.1574,R-32
1.99901E+11,0,8.671,0,2.3497,0.0993,0,0,0,0,0,0,0,8.3069,213.6633,0.4965,0.5295,0.0051,4.5556,0,0,6.8838,2.9455,1999,190,129,0.4,60.67413,-176.8225,R-30
1.99901E+11,0,19.2192,0,8.6702,1.4451,0,0,0,0,0,0,0,3.4682,157.2934,0.2674,0.5781,0.1095,22.4691,0,0,5.2745,3.8294,1999,190,136,0.2,60.34276,-176.7593,Q-30
1.99901E+11,0,4.2041,0,0.9323,0.0704,0,0,0,0,0,0,0,3.8347,123.3075,1.6165,0,0.1055,2.9024,0,0,7.4231,0.8795,1999,190,144,0.5,60.31855,-177.3508,Q-31
1.99901E+11,0,4.1923,0,13.266,0.6317,0,0,0,0,0,0,0,6.5469,241.4867,0.2871,1.16,0,1.5533,0,0,1.206,2.9288,1999,190,141,0.2,60.02323,-177.8894,P-32
1.99901E+11,0,0,0,6.3221,0.607,0,0,0,0,0,0,0,1.8208,66.053,0,2.023,0.0866,7.7282,0,0,3.1356,0.7586,1999,190,136,0.5,59.99767,-177.2472,P-31
1.99901E+11,0,12.4369,0,14.2407,2.9431,0,0,0,0,0,0,0,0,137.5648,0.617,3.8925,0,0,0,0,13.0064,0.2848,1999,191,140,0.3,59.98397,-176.7519,P-30
1.99901E+11,0,0.0751,0,11.652,10.6656,0,0,0,0,0,0,0,0.5262,130.0504,0.1504,6.262,0,0,0,0,5.8636,0.6766,1999,191,134,-0.3,59.66633,-176.5724,O-30
1.99901E+11,4.9855,4.3025,4.8934,61.3962,3.961,0,0,0,0,0,0,0,3.6196,253.9852,0,2.5952,0.7894,0.168,0,0,24.3809,40.7033,1999,191,169,1.4,59.65814,-177.0984,O-31
1.99901E+11,1.0255,9.6535,4.0294,23.7094,0,0,0,0,0,0,0,0,1.4144,37.0758,0,0.4774,0,0,0,0,8.2922,2.6344,1999,191,147,0.9,59.34834,-177.0485,N-31
1.99901E+11,0,8.1967,0,7.5003,0,0,0,0,0,0,0,0,4.7681,50.2522,0,2.7858,0.6472,0.3673,0,0,5.5716,0.7501,1999,191,136,0.2,59.3074,-176.3771,N-30
1.99901E+11,9.7714,0,12.5581,59.6965,0,1.3883,0,0,0,0,0,0,10.6792,1.2282,0,0.1067,0.2017,0.0569,0,0,17.3003,21.7322,1999,192,137,2.2,58.66047,-176.8378,L-31
1.99901E+11,17.9624,0,2.5608,62.8684,0,0.3857,0,0,0,0,0,0,9.8444,1.2122,0,0,0.0735,0.0018,0,0,16.1625,19.9827,1999,192,142,2.3,58.65297,-176.2146,L-30
1.99901E+11,25.4638,0,2.2928,34.0337,0,0.3337,0,0,0,0,0,0,6.4099,0.4917,0,0,0.0439,0.072,0,0,36.4572,10.5016,1999,192,133,2.3,58.67171,-175.5628,L-29
1.99901E+11,20.7178,0.0722,0,19.7794,0,0.2346,0,0,0,0,0,0,6.2262,0.0722,0,0,0.1083,0.5234,0,0,3.3026,15.2496,1999,192,141,2.1,58.74189,-174.9819,L-28
2.00001E+11,0,0,0.699,0,0,0,9.8074,0.2203,5.6556,0,0.0953,0,4.2788,5.6133,0,0,0,0,0.4025,0,0,51.3033,2000,145,44,3.2,58.02471,-158.92059,J-15
2.00001E+11,0,0,0.576,0.2411,0,0,42.5836,0.192,3.9255,0.064,0.224,0,4.9923,20.3531,0,0,0,0,4.6296,0,0,79.2938,2000,145,47,2.1,57.68984,-159.0112,I-15
2.00001E+11,0,0,0.1145,0.5142,0,0,25.2433,0,10.518,0,2.2439,0,6.6471,15.077,0,0,0,0,12.898,0,0,136.0333,2000,145,49,1.9,57.34938,-159.0675,H-15
2.00001E+11,0,0,1.2686,0,0,0,194.0094,0.9599,7.8065,0,0.2495,0,16.9619,5.2516,0,0,0,0,0.6578,0,0,230.0342,2000,145,33,2.8,56.98776,-159.121,G-15
2.00001E+11,0,0,4.0857,2.0024,0,0,82.1833,0,6.13,0.1512,2.3295,0,12.9452,129.4663,0,0,0.4086,0,8.6014,0,2.0213,102.1264,2000,146,62,1.1,56.66752,-160.37199,F-13
2.00001E+11,0.4346,0,2.4988,4.3241,0,0,23.185,0.0326,1.608,2.3902,0.9126,0,1.7601,10.9732,0,0,0,0,9.2566,0,0,66.1869,2000,146,62,1.1,56.98182,-160.34599,G-13
2.00001E+11,0,0,2.4244,0.7932,0,0,28.4142,0.2147,2.986,1.8196,0.7886,0,1.6971,8.0005,0,0,0.0331,0,2.8652,0,0,86.2225,2000,146,62,1.1,57.32467,-160.2966,H-13
2.00001E+11,0,0,0.0797,0,0,0,135.2819,25.9088,15.1785,19.3069,0.6764,0,0,0.9147,0,0,0,0,0.3987,0,0,159.8328,2000,147,25,4.2,58.31752,-159.5432,K-14
2.00001E+11,0,0,1.2424,0.3518,0,0,41.8036,1.9094,25.0721,0.5528,1.1556,0,2.9207,53.1395,0,0,0,0,3.1823,0,0,133.9526,2000,148,40,2.3,58.22936,-161.5537,K-11
2.00001E+11,0,0,0,0,0,0,114.2101,0.9078,0.5339,12.9214,2.1412,0,1.6218,59.1299,0,0,0,0,1.8629,0,0,117.4136,2000,148,55,1.5,58.00877,-161.4978,J-11
2.00001E+11,0,0,0.7287,6.7121,0,0,38.3545,0.2261,0,18.7663,0.3014,0,4.3942,27.6901,0,0,0,0,12.0344,0,2.8081,81.5718,2000,148,53,1.1,57.66209,-161.50121,I-11
2.00001E+11,0,0,2.3063,14.113,0,0,43.8414,0,0,26.4064,0.5713,0,11.1085,22.3862,0,0,0.1058,0,4.8242,0,0.9733,73.4005,2000,148,56,0.9,57.33435,-161.54041,H-11
2.00001E+11,0,0,2.6787,9.7392,0,0,101.6539,0,1.2851,28.1359,0.8115,0,14.7009,10.372,0,0,0.1714,0.2786,9.3648,0,5.8842,155.4908,2000,148,69,0.9,57.00502,-161.56129,G-11
2.00001E+11,0,0,3.3953,11.9616,0,0,114.7957,0,0,1.7852,1.2676,0,36.4782,35.8688,0,0,0.6094,0.4135,15.5838,0,1.8718,35.5279,2000,149,89,1.5,56.68965,-161.5414,F-11
2.00001E+11,19.0822,0,2.7348,16.8781,0,0.4118,0.754,0,0,0,0,0,6.6808,195.3448,0.1914,0,13.4398,1.8363,0.5665,0,10.6717,2.9579,2000,150,94,2.5,55.67719,-163.9807,C-07
2.00001E+11,2.3193,0,6.1378,12.474,0,0,3.8237,0,0,0.3761,0.0626,0,8.1906,163.7302,1.3791,0,0.7527,1.4515,0.394,0,3.3592,23.2558,2000,150,89,1.9,55.96387,-163.9344,D-07
2.00001E+11,3.9112,0,1.745,3.49,0,0,0.5215,0,0,0,0,0,27.9197,134.3635,0.361,0.01,1.2636,1.3438,0.9828,0,1.3238,2.9885,2000,150,92,2.1,56.01575,-164.60249,D-06
2.00001E+11,20.7202,0,3.2289,35.0944,0,0.1923,0,0,0,0,0,0,13.5531,957.9636,0,0,1.2545,2.2211,0,0,10.6738,3.8459,2000,150,95,2.9,55.65657,-164.5822,C-06
2.00001E+11,37.8975,0,5.049,22.8395,0,2.4651,0,0,0,0.202,0,0,6.7716,210.5448,0,0,13.2463,4.752,0,0,30.3851,0.6237,2000,150,99,3.2,55.35064,-164.535,B-06
2.00001E+11,44.8237,0,12.5418,17.7087,0,0.1325,0.2429,0,0,0,1.6781,0,23.1847,16.0526,0,0,0.2826,0,0,0,38.0449,59.6177,2000,152,84,4.5,54.67172,-165.15691,Z-05
2.00001E+11,52.8252,0,0.4196,28.4552,0,9.4381,0,0,0,0,0,0,11.1008,117.4476,0,0,0.4673,0.6294,0,0,22.1824,5.1064,2000,152,109,4.1,54.98637,-165.1588,A-05
2.00001E+11,37.3686,0,0,13.3943,0,0.9903,0,0,0,0,0,0,7.6019,244.0169,0.3127,0,0.2964,1.4518,0,0,10.4652,0.3595,2000,152,108,4,55.30121,-165.17191,B-05
2.00001E+11,43.0635,0,1.8933,103.4374,0,0.1932,0,0,0,0,0,0,3.8253,36.7653,0.1449,0.0135,0.2705,1.932,0,0,8.887,0,2000,152,106,3,55.66465,-165.1826,C-05
2.00001E+11,9.8584,0,1.8016,4.6559,0,0.1822,0.3239,0,0,0,0,0,10.992,67.1871,0.2632,0.0081,1.3968,3.3462,0,0,12.0447,0.749,2000,152,95,2.3,55.99719,-165.1844,D-05
2.00001E+11,5.1207,0,2.3404,29.042,0,0,85.59,0,0,9.5832,0.4534,0,3.6657,294.1513,0,0,1.6073,1.0433,5.6395,0,2.2276,65.5458,2000,153,80,2.2,56.32652,-162.6393,E-09
2.00001E+11,0.2861,0,2.4898,12.4962,0,0,131.7371,0,0,20.6262,0.251,0,8.9591,65.9941,0,0,0.6939,0.8571,16.4609,0,1.7143,21.8307,2000,153,72,1.4,56.65214,-162.7717,F-09
2.00001E+11,0,0,2.0655,3.4824,0,0,236.9061,0,0,22.437,0.3235,0,9.4392,10.8644,0,0,0.1652,0.1033,2.8504,0,3.3461,14.5269,2000,153,60,0.8,56.9787,-162.78641,G-09
2.00001E+11,0,0,1.1525,3.8491,0,0,69.8767,0,0,13.6348,0.3262,0,4.7972,5.0451,0,0,0.1087,0,10.9383,0,2.1964,69.1961,2000,153,46,1.1,57.34034,-162.76759,H-09
2.00001E+11,0,0,7.7303,5.3464,0,0,68.7471,0,0,7.7291,0.4184,0,1.6365,7.2756,0,0,0,0,4.888,0,2.9931,190.3185,2000,153,40,1.8,57.65641,-162.7571,I-09
2.00001E+11,0,0,3.6655,1.9001,0,0,100.4532,0.5068,0,13.8498,1.5623,0,4.1344,5.4983,0,0,0,0,3.4737,0,2.7278,175.0223,2000,154,40,-9999,57.99374,-162.7298,J-09
2.00001E+11,0,0,8.5247,0.5682,0,0,125.3316,8.0361,11.6078,4.2209,1.388,0,1.46,8.7838,0,0,0,0,1.6955,0,2.1194,286.0547,2000,154,29,-9999,58.32601,-162.7178,K-09
2.00001E+11,0,0,1.2151,0,0,0,460.3828,3.8472,18.5814,6.3395,0.0873,0,0,14.4279,0,0,0,0,0,0,14.2092,2284.8633,2000,154,27,2.9,58.63893,-162.7075,L-09
2.00001E+11,0,0,3.0493,0,0,0,282.2803,1.8151,0.4356,0.6534,0.2033,0,0.3812,12.5567,0,0,0,0.0762,0.8712,0,0,74.5632,2000,155,24,3.9,59.33487,-163.99651,N-07
2.00001E+11,21.5463,0,2.0772,11.5568,0,0.982,0,0,0,0,0,0,14.2383,7.9878,0,0,1.6051,0.2833,0,0,6.6659,0,2000,162,147,3.6,55.33143,-167.5545,B-01
2.00001E+11,22.0802,0,1.9531,13.9389,0,2.0353,0,0,0,0,0,0,2.3848,0.8635,0,0.0062,0.4149,0.3845,0,0,8.6141,0,2000,162,138,3.5,55.33503,-167.01649,B-02
2.00001E+11,36.1461,0,0,13.9194,0,2.6149,0,0,0,0,0,0,0.1609,0.1629,0,0.0241,0.8247,0.3359,0,0,6.0565,0,2000,162,153,3.9,55.0099,-166.9521,A-02
2.00001E+11,44.9248,0,0.8201,9.4588,0,3.6122,0,0,0,0,0,0,7.5452,0.2369,0,0.0492,3.2987,1.1482,0,0,4.0824,0,2000,162,141,3.7,54.99854,-166.3679,A-03
2.00001E+11,15.178,0,3.8538,6.7985,0,1.2253,0,0,0,0,0,0,2.0554,1.5415,0,0,2.1779,0.5802,0,0,2.0752,0,2000,163,131,3.6,55.33353,-166.3515,B-03
2.00001E+11,10.5978,0,0.7809,17.4957,0,1.3015,0,0,0,0,0,0,0.3719,0.2417,0,0.0855,0.8869,0.2075,0,0,1.8965,0,2000,163,125,3.5,55.6469,-166.3784,C-03
2.00001E+11,6.7155,0,7.5502,13.2454,0,0.5565,0,0,0,0,0,0,8.0511,1.4674,0,0.0445,0.6649,0.0408,0,0,1.1502,0,2000,163,133,3.5,55.66706,-166.9823,C-02
2.00001E+11,16.2714,0,1.507,28.9382,0,1.4052,0,0,0,0,0,0,3.5842,0.4888,0,0.3157,3.0751,0.9062,0,0,1.955,0,2000,163,134,3.4,55.97417,-167.019,D-02
2.00001E+11,8.351,0,2.2565,10.974,0,0.3645,0,0,0,0,0,0,4.4937,1.9672,0,0.3742,3.3751,0.5944,0,0,0,0,2000,163,123,3.5,56.00554,-166.4024,D-03
2.00001E+11,3.3178,0,0.5073,2.0645,0,0,8.7737,0,0,0,0.2212,0,11.7086,262.0349,1.0396,0.1548,3.2468,0.9537,5.9659,0,3.834,28.6072,2000,164,86,1.9,56.35906,-163.96359,E-07
2.00001E+11,0,0,0,0.0401,0,0,46.9938,0,0,3.2133,0.3113,0,7.5511,275.9385,0,0,2.0517,1.0787,1.9849,0,0.3515,40.4671,2000,164,74,1.6,56.65514,-163.9283,F-07
2.00001E+11,0,0,0.5769,4.5052,0,0,134.7637,0,0,6.5619,0.2547,0,10.2195,29.8712,0.1764,0,0.6593,1.5556,0.1648,0,3.33,16.7476,2000,164,67,1.4,56.98973,-163.8802,G-07
2.00001E+11,0,0,0,3.1469,0,0,143.6554,0,0,12.7855,0.0352,0,27.1334,19.7174,0,0,0.1364,0.1981,0,0,0.7702,2.5967,2000,164,61,1.5,57.32779,-163.99561,H-07
2.00001E+11,0,0,0,2.15,0,0,134.9579,0,0,29.8905,0.4438,0,15.2572,10.7496,0,0,0.3351,0,0.1005,0,0.9709,35.7853,2000,165,51,2.6,57.66984,-163.9193,I-07
2.00001E+11,0,0,0.2291,3.2021,0,0,79.531,0,0,15.4148,0.5212,0,83.5521,15.1168,0,0,0,0,0,0,3.7798,46.2441,2000,165,47,2.6,57.97749,-164.00861,J-07
2.00001E+11,0,0,3.5639,2.6982,0,0,76.7231,0.2932,0,5.4551,0.7156,0,5.6311,7.6841,0,0,0,0,0.9526,0,5.2138,85.5804,2000,165,41,2.7,58.32075,-164.00861,K-07
2.00001E+11,0,0,4.9091,0.8999,0,0,129.2763,0.4739,0,11.518,0.9598,0,0.348,7.1087,0,0,0,0,0.7754,0,0.9635,148.9525,2000,165,34,3,58.6456,-164.0097,L-07
2.00001E+11,0,0,1.5694,0,0,0,91.7744,3.9214,1.0119,1.6824,1.2271,0,2.1505,5.8379,0,0,0,0,0.8734,0,7.1646,258.2458,2000,165,26,3.9,58.98987,-164.009,M-07
2.00001E+11,0,0,7.6073,0,0,0,146.4902,1.7382,0,0.1545,1.0332,0,0.4056,3.6962,0,0,0,0,0.5313,0,29.7972,309.4931,2000,166,22,4.2,59.33527,-165.30499,N-05
2.00001E+11,0,0,2.7212,0,0,0,36.8415,1.5118,0.628,4.047,0.1721,0,2.1398,9.9081,0,0,0,0,0,0,7.3497,119.1765,2000,166,29,3.3,59.00019,-165.30161,M-05
2.00001E+11,0,0,0.4307,0.6532,0,0,107.3342,0.0725,0,6.6766,0.8055,0,5.9171,19.9505,0,0,0,0,0,0,3.8541,55.5177,2000,166,40,2.6,58.67273,-165.3127,L-05
2.00001E+11,0,0,0.8042,0.134,0,0,49.0318,0,0,6.1876,0.2748,0,7.7714,30.4288,0,0,0,0,0,0,3.7304,29.9016,2000,166,45,2.4,58.33889,-165.2854,K-05
2.00001E+11,0,0,2.2166,0.9809,0,0,54.5352,0,0,64.8343,0.4218,0,24.6292,16.3213,0,0,0.1142,0.0784,0,0,13.928,51.2985,2000,166,50,2.6,58.01456,-165.2408,J-05
2.00001E+11,0,0,2.0745,0.7879,0,0,59.6591,0,0,64.0361,0.0481,0,7.3878,21.4098,0.7879,0,1.1008,2.4936,0,0,5.2525,10.855,2000,167,61,1.1,57.67149,-165.25121,I-05
2.00001E+11,0,0,1.2999,8.3167,0,0,86.4597,0,0,16.3039,0.0494,0,6.3571,9.1803,1.6303,0,0.1259,1.2897,0,0,2.1123,4.2818,2000,167,67,1.3,57.32567,-165.22929,H-05
2.00001E+11,0,0,1.9189,16.3955,0,0,123.2466,0,0,7.0082,0.2076,0,10.3391,16.9144,2.0202,0,0.6953,1.1843,0,0,0,15.7897,2000,167,68,1.7,56.99592,-165.2229,G-05
2.00001E+11,0.4795,0,0,21.0988,0,0,57.4684,0,0,1.9181,0.0628,0,12.9838,6.9898,2.9509,0,2.989,0.7266,0,0,14.4593,44.1893,2000,167,75,1.9,56.66511,-165.2187,F-05
2.00001E+11,2.4691,0,1.6423,14.5187,0,0,14.025,0,0,0.3457,0.0938,0,4.889,119.3106,0.4395,0,1.864,1.2112,0,0,3.6951,6.815,2000,167,86,1.9,56.33152,-165.2007,E-05
2.00001E+11,20.768,0,3.5158,31.0498,0,0.1431,0.2289,0,0,0,0,0,8.8714,35.5121,0,4.8629,1.9787,1.6435,0,0,4.3131,0.1083,2000,168,103,3.4,56.33194,-166.4147,E-03
2.00001E+11,0.2683,1.1161,1.5829,3.8704,0,0,4.2921,0,0,0.2683,0.0384,0,16.0184,138.0343,0.4521,0.2606,1.4307,0.8726,0,0,5.5949,3.4489,2000,168,84,2.1,56.6647,-166.43649,F-03
2.00001E+11,0,0,5.8672,47.9616,0,0,14.611,0,0,19.7107,0.3035,0,6.4024,0.2914,0,0,0.3568,1.1893,0,0,13.5581,15.2181,2000,168,74,2.1,56.99557,-166.4689,G-03
2.00001E+11,0,0,3.0933,24.7251,0,0,66.3263,0,0,1.4391,0,0,8.2418,379.3156,0.1765,0,0.3725,1.1047,0,0,9.2228,1.7007,2000,168,69,1.9,57.32969,-166.49139,H-03
2.00001E+11,0,0,3.4412,17.4344,0,0,143.359,0,0,9.9366,0.0091,0,13.3693,172.1753,0.3976,0,0.6984,1.4979,0,0,10.3884,4.1554,2000,168,66,1.7,57.66055,-166.50729,I-03
2.00001E+11,0,0,1.8762,1.6519,0.0847,0,50.7454,0,0,28.0414,0.1016,0,3.7698,11.8603,0.4788,0,0.3897,3.2886,0,0,2.5839,2.9651,2000,168,61,1.3,57.99707,-166.52679,J-03
2.00001E+11,0,0,11.4222,0,0,0,83.7817,0,0,17.9112,0.4598,0,7.4852,22.1885,0,0,0,0.0902,0,0,19.7291,79.451,2000,169,47,2.2,58.33843,-166.5717,K-03
2.00001E+11,0,0,2.4987,0,0,0,64.3294,0.0867,0,10.3224,0.6359,0,2.7457,9.6453,0,0,0,0,0,0,10.1985,46.4095,2000,169,41,2.2,58.6712,-166.56531,L-03
2.00001E+11,0,0,3.3756,0,0.2133,0,49.1927,0.2057,0,9.9704,1.2803,0,4.2519,12.0266,0,0,0,0,0.8316,0,16.2074,64.905,2000,169,34,3.1,58.99232,-166.5885,M-03
2.00001E+11,0,0,3.4172,0,0,0,68.0398,0.4889,0.7957,5.1158,0.6765,0,0.0511,5.3432,0,0,0,0,0,0,13.2441,121.4712,2000,169,29,3.7,59.33472,-166.6022,N-03
2.00001E+11,0,0,3.6766,0,0,0,54.2731,1.4615,0,3.0354,0.8892,0,0.0663,9.8115,0,0,0,0,0,0,8.7213,33.1324,2000,169,28,4.1,59.657,-166.65829,O-03
2.00001E+11,0,0,0.529,0,0,0,43.3983,0.0203,0,6.1038,0.5534,0,0,12.757,0,0,0,0,0,0,3.6623,14.9544,2000,170,31,3.4,60.30228,-167.98,Q-01
2.00001E+11,0,0,1.7834,0,0,0,33.8423,0.1225,0,7.3916,0.7521,0,1.2097,15.7286,0,0,0,0,0,0,11.1519,90.0098,2000,170,26,3.6,60.0047,-167.9796,P-01
2.00001E+11,0,0,0.9147,0,0,0,60.8994,0.0085,0,5.2327,0.2382,0,0.9997,15.06,0,0,0,0,0.468,0,5.2753,24.4618,2000,170,36,2.6,59.66544,-167.951,O-01
2.00001E+11,0,0,0.1695,0,0,0,45.9014,0,0,5.931,0.1462,0.0191,0.1144,10.1674,0,0,0,0,0,0,7.8797,22.4953,2000,170,40,2.3,59.341,-167.918,N-01
2.00001E+11,0,0,0.9936,0,0.1176,0,38.7892,0,0,10.26,0.0304,0,0.4461,11.1542,0,0,0,0.1541,0,0,6.9954,19.0195,2000,170,42,2.3,59.00617,-167.88989,M-01
2.00001E+11,0,0,4.9522,0.5199,0.4874,0,35.4117,0,0,4.6133,0.4775,0,13.9698,42.9813,0,0,0.0452,0.9555,0,0,3.3138,82.0966,2000,171,44,2.4,58.67857,-167.8781,L-01
2.00001E+11,0,0,1.1329,0,0,0,39.7568,0,0,25.8955,0.0592,0,7.4893,92.3537,0.0752,0,0.1328,0.7207,0,0,5.9098,1.7192,2000,171,60,1.3,58.3377,-167.84731,K-01
2.00001E+11,0,0,0,1.3156,0,0,46.817,0,0,36.4737,0.1269,0,32.8899,82.9729,0.3494,0,0.0409,0.4173,0,0,1.9054,3.1756,2000,171,68,1.5,57.99269,-167.8217,J-01
2.00001E+11,0,0,0,1.2639,0,0,118.1408,0,0,7.9825,0,0,3.4592,60.1347,0,0,0.0358,0.4445,0,0,3.3926,33.1273,2000,171,68,2.3,57.66648,-167.7747,I-01
2.00001E+11,2.7892,0,1.0402,23.9373,0,0,36.5094,0,0,2.373,0.8533,0,11.5316,80.5955,0,0,0.0933,0.1704,0,0,0.8533,23.8539,2000,171,73,2.3,57.33833,-167.74319,H-01
2.00001E+11,3.0993,0,1.0848,2.6538,0,0,6.3342,0,0,0.8329,0.1201,0,11.1381,18.3053,0.3467,0,1.3978,0.0136,0,0,0,11.3318,2000,174,78,2.5,57.00346,-167.70309,G-01
2.00001E+11,22.8448,0,0.6549,93.3245,0,0.025,0.1926,0,0,0.1734,0,0,1.3869,15.0629,0.0212,0.2215,0.3043,1.4678,0,0,3.0819,0.7705,2000,174,105,2.4,56.66137,-167.6703,F-01
2.00001E+11,20.123,0,0,22.9578,0,0.2704,0,0,0,0,0,0,0.317,60.8167,0,0.1492,0.1175,0.3991,0,0,5.166,0,2000,174,125,3.2,56.35941,-167.6553,E-01
2.00001E+11,21.8068,0,0.9302,15.8139,0,0.9839,0,0,0,0,0,0,0.8229,11.4311,0,0.0447,0.0161,0.8941,0,0,5.4562,0,2000,174,132,-9999,55.99529,-167.6203,D-01
2.00001E+11,12.0619,0,1.9619,6.9392,0,0.5177,0,0,0,0,0,0,4.0146,138.8209,0,0.0109,0.0381,0.1362,0,0,4.505,0,2000,174,134,3.4,55.67612,-167.59151,C-01
2.00001E+11,28.2077,0,0.3948,6.0291,0,0.646,0,0,0,0,0,0,5.9215,0.1974,0,0,0.2602,0.0761,0,0,5.0063,0.3589,2000,175,123,3.4,56.32145,-168.8815,E-19
2.00001E+11,11.2063,0,2.3185,0.8159,0,0.0707,0.1959,0,0,0,0,0,10.6623,507.5446,0,0,0.4571,2.0507,0,0,0,0.1633,2000,175,99,2.4,56.68531,-168.9005,F-19
2.00001E+11,5.9587,0,0.9944,0.9498,0,0,0.2418,0,0,0,0,0,11.8308,258.6817,0.1338,0,0.2101,0.7003,0,0,1.3817,0.8205,2000,175,96,2.4,56.83081,-168.62869,GF1918
2.00001E+11,11.7563,0,0,3.6315,0,0,2.2774,0,0,10.4639,0,0,14.157,128.3971,0.0616,0,0.0036,1.8863,0,0,2.4866,52.3191,2000,175,79,2.7,56.98642,-168.93179,G-19
2.00001E+11,7.5825,0,0.7418,2.2567,0,0,2.9187,0,0,3.2497,0.0753,0,11.5241,152.7026,0,0,0.0202,0.1146,0,0.3016,0,19.6181,2000,175,76,2.9,57.15364,-168.65179,HG1918
2.00001E+11,4.2592,0,4.9465,0.501,0,0,4.7604,0,0,1.8791,1.2653,0.1127,69.275,78.5453,0,0,0,0.1855,0,10.1323,0,42.2164,2000,175,70,-9999,57.32056,-168.965,H-19
2.00001E+11,1.3053,0,0.3661,4.6337,0,0,39.6147,0,0,6.7874,0.3916,0,2.1537,30.6738,0.2088,0,0.0248,0.429,0,0.2174,0.111,20.8842,2000,176,73,2.9,57.48523,-168.7243,IH1918
2.00001E+11,0.0862,0,5.0089,0.7299,0,0,11.1464,0,0,7.2982,0.3648,0,4.1135,8.0943,0.0464,0,0.0627,0.3339,0,0.5462,1.526,42.4624,2000,176,70,3,57.64655,-169.0081,I-19
2.00001E+11,0.9786,0,0.2596,0.3395,0,0,15.5784,0,0,3.0158,0.1498,0,0.8988,11.7238,0.0879,0,0.026,0.687,0,0.1638,1.418,6.8106,2000,176,72,2.6,57.82007,-168.75,JI1918
2.00001E+11,0,0,0.6562,0,0,0,12.5772,0,0,2.3219,0.445,0,1.935,2.8378,0.2902,0,0.0656,0.7095,0,0.7177,5.9985,1.548,2000,176,71,2.6,57.98736,-169.036,J-19
2.00001E+11,0,0,1.9377,0,0.0452,0,36.3281,0,0,16.0476,0.3744,0,9.3125,33.0546,0.1637,0,0,0.061,0,0.6396,3.1042,7.3183,2000,176,66,-9999,58.31624,-169.11549,K-19
2.00001E+11,0,0,4.7385,0.698,0,0,27.0226,0,0,37.8916,0,0,2.5077,34.7506,0,0,0,1.0006,0,0,26.225,5.5841,2000,176,60,-9999,58.65448,-169.1454,L-19
2.00001E+11,0,0,0,0.8195,0.7774,0,72.3908,0,0,25.1703,0.3436,0,14.859,108.93,0,0,0,2.3255,0,0,19.8295,18.0316,2000,177,55,2,58.97549,-169.16859,M-19
2.00001E+11,0,0,0,0,0.2373,0,55.5083,0,0,34.0375,0.079,0,2.0389,10.6939,0,0,0,2.3492,0,0,10.0696,18.4751,2000,177,50,2,59.31064,-169.23489,N-19
2.00001E+11,0,0,0,0,0,0,42.6315,0,0,17.8384,0.0451,0,4.9676,17.4771,0,0,0,0.3714,0,0,14.09,6.4128,2000,177,48,1.9,59.64886,-169.271,O-19
2.00001E+11,0,0,0,0,0.5742,0,44.9685,0,0,23.9419,0.0352,0,11.1317,35.0736,0,0,0.1752,24.4234,0,0.1876,6.5376,15.2839,2000,177,46,2,59.98162,-169.32091,P-19
2.00001E+11,0,0,0.2075,0,0.267,0,21.9984,0,0,8.1708,0.2278,0,10.9992,19.17,0,0,0,16.865,0,0,1.4927,7.3066,2000,177,44,1.9,60.31786,-169.3217,Q-19
